id,amenity,amenity_penetration,market_category
1314094947156110488,"Indoor pool - available all year, open specific hours",9.287638153617534e-05,Nicho
52576289,Changing table,0.003041701495309743,Nicho
1319719297393508547,Wine glasses,0.3089997213708554,Padrão
782738492092275992,Hair dryer,0.442788148973716,Padrão
662839684953484462,Exterior security cameras on property,0.25622271756292375,Diferencial
1084742857742134519,Luggage dropoff allowed,0.18960713290610198,Diferencial
35765146,Cooking basics,0.5625290238692301,Padrão
1131748695005773760,Hot water,0.6484164576948082,Padrão
1429861020529987427,Microwave,0.5320191325345964,Padrão
36025095,Room-darkening shades,0.4336862635831708,Padrão
1289335709757751989,Room-darkening shades,0.4336862635831708,Padrão
18138372,Hair dryer,0.442788148973716,Padrão
2113223,Washer,0.43631002136156777,Padrão
885562929947077664,Outdoor dining area,0.11412185381257546,Diferencial
1199297267932154897,Room-darkening shades,0.4336862635831708,Padrão
16215674,Dedicated workspace,0.4535385901365283,Padrão
1053655074004481557,Coffee maker: Nespresso,0.023033342620971488,Nicho
1237093927657580610,Elevator,0.4857434754341971,Padrão
940400064821739480,Wifi,0.9043141079223553,Essencial
54221568,Clothing storage,0.20212222531810162,Diferencial
51768887,Gym in building,0.007871273335190861,Nicho
822377647367117016,Free washer – In unit,0.11029070307420823,Diferencial
42413756,Pets allowed,0.2483050060369648,Diferencial
1441462904550785299,Freezer,0.22167270363146652,Diferencial
17327014,Coffee maker,0.27974366118696015,Diferencial
573922231674868089,Dining table,0.3656543141079224,Padrão
1048820341761064460,Piano,0.00877681805516857,Nicho
43109156,Blender,0.3396489272777933,Padrão
2866828,Bed linens,0.604857434754342,Padrão
16046880,Extra pillows and blankets,0.3539518900343643,Padrão
955166064286389084,Free parking on premises,0.2803009194761772,Diferencial
38102015,Cooking basics,0.5625290238692301,Padrão
757977187820703572,Self check-in,0.35436983375127706,Padrão
839251856176518887,Paid washer – In building,0.018482399925698896,Nicho
26877792,Refrigerator,0.470349215194576,Padrão
42096635,Microwave,0.5320191325345964,Padrão
1364688179128715675,Air conditioning,0.6235720256338813,Padrão
1145704138250744681,Stove,0.27823441998699733,Diferencial
1343543762719314504,Mini fridge,0.10636667595430482,Diferencial
1236820772289609905,Bidet,0.031972694343828365,Nicho
1473337063941565949,Bikes,0.010611126590508033,Nicho
11225912,Hot water kettle,0.1421705210365004,Diferencial
1016699539086659728,Free dryer – In unit,0.04225875359895979,Nicho
1299186336929737384,Wifi,0.9043141079223553,Essencial
16215998,Dishes and silverware,0.6192068357016811,Padrão
1126878660865315818,Kitchen,0.9053589672146373,Essencial
1022326387506449870,Private entrance,0.15224760843317545,Diferencial
1393512103523039748,Self check-in,0.35436983375127706,Padrão
639858690125534160,Blender,0.3396489272777933,Padrão
1096660885714918087,Washer,0.43631002136156777,Padrão
46337552,Sauna,0.016671310485743475,Nicho
53691757,Free washer – In building,0.004109779882975759,Nicho
1305314579084358305,Air conditioning,0.6235720256338813,Padrão
1321826680035952271,Free parking on premises,0.2803009194761772,Diferencial
650025403378811576,Pets allowed,0.2483050060369648,Diferencial
601501730115809269,Host greets you,0.19362403640754156,Diferencial
1326899760658840966,Air conditioning,0.6235720256338813,Padrão
1410082602568647372,32 inch TV,0.0036918361660629702,Nicho
854472134558936674,Ethernet connection,0.1118696015603232,Diferencial
1365411816649182617,Blender,0.3396489272777933,Padrão
53832388,Realgem´s shampoo,2.3219095384043836e-05,Nicho
1493487756757860375,Beach access,0.2508126683384415,Diferencial
1194339724059653940,Blender,0.3396489272777933,Padrão
22908718,Room-darkening shades,0.4336862635831708,Padrão
655020857706978174,Bed linens,0.604857434754342,Padrão
10560766,Washer,0.43631002136156777,Padrão
1383533459900618854,Bed linens,0.604857434754342,Padrão
1028248776876057885,Iron,0.5853301755363611,Padrão
1071800692916440060,Paid parking on premises,0.07221138664437633,Nicho
37967729,Dishes and silverware,0.6192068357016811,Padrão
1515252946744357894,Wifi,0.9043141079223553,Essencial
899516529214163458,Hot water,0.6484164576948082,Padrão
38801447,Breakfast,0.017530417014953097,Nicho
777522949654839105,Bed linens,0.604857434754342,Padrão
589824654018816573,Hot water kettle,0.1421705210365004,Diferencial
5931982,Free dryer – In unit,0.04225875359895979,Nicho
1148410459686337661,Room-darkening shades,0.4336862635831708,Padrão
53290689,AC - split type ductless system,0.13107179344292746,Diferencial
1005041789491348851,Clothing storage: wardrobe,0.16789727872202098,Diferencial
53516867,Kitchen,0.9053589672146373,Essencial
1277503358624411471,Laundromat nearby,0.26903965821491593,Diferencial
1292033799894951615,Hot water,0.6484164576948082,Padrão
580512881210963665,Microwave,0.5320191325345964,Padrão
4124661,TV with standard cable,0.08618928206557072,Nicho
1238657609885455255,Dishes and silverware,0.6192068357016811,Padrão
1239412982713174035,Sound system,0.02644654964242593,Nicho
35029915,Hangers,0.5820330639918269,Padrão
1308087211412294364,Stove,0.27823441998699733,Diferencial
841340096241908269,Pets allowed,0.2483050060369648,Diferencial
1461759366183734048,Kitchen,0.9053589672146373,Essencial
8045391,Hot water,0.6484164576948082,Padrão
1355892720791174550,Extra pillows and blankets,0.3539518900343643,Padrão
1490125978783560009,Building staff,0.11693136435404476,Diferencial
1401085122332703210,Bed linens,0.604857434754342,Padrão
1079119870633799526,Indoor fireplace,0.004667038172192811,Nicho
1977864,Outlet covers,0.008033807002879168,Nicho
992889011119977843,Toaster,0.20544255595801988,Diferencial
821131261671491341,Portable fans,0.1580988204699545,Diferencial
1507588706780595933,Hangers,0.5820330639918269,Padrão
1346586031096418795,Drying rack for clothing,0.343758707160769,Padrão
1092985354336128617,Long term stays allowed,0.32051639268134113,Padrão
818033893560403336,Air conditioning,0.6235720256338813,Padrão
696395168921964116,Ping pong table,0.017135692393424353,Nicho
1437815551052513274,Rice maker,0.02667874059626637,Nicho
20705730,Oven,0.2764001114516578,Diferencial
48829489,Wine glasses,0.3089997213708554,Padrão
1282884831533723847,Coffee maker: drip coffee maker,0.11864957741246401,Diferencial
1147305617313214350,Eletrolux duplex  refrigerator,2.3219095384043836e-05,Nicho
1456850797899403173,Wifi,0.9043141079223553,Essencial
1047617442685778029,Paid parking off premises,0.0713987183059348,Nicho
564928990492549661,Microwave,0.5320191325345964,Padrão
1355896116248478492,Refrigerator,0.470349215194576,Padrão
565364001479899347,Cooking basics,0.5625290238692301,Padrão
13316078,Elevator,0.4857434754341971,Padrão
1057508448271950256,Beach access,0.2508126683384415,Diferencial
22600637,Hot water,0.6484164576948082,Padrão
1429092609727086683,Extra pillows and blankets,0.3539518900343643,Padrão
1180457783837758481,Essentials,0.5129794743196805,Padrão
1056038371826248707,Blender,0.3396489272777933,Padrão
685539041632548659,Blender,0.3396489272777933,Padrão
1400085363404009600,Clothing storage: wardrobe,0.16789727872202098,Diferencial
1366160098117340254,Other stainless steel gas stove,0.009217980867465404,Nicho
1058881,Refrigerator,0.470349215194576,Padrão
7378388,Iron,0.5853301755363611,Padrão
46675331,Private entrance,0.15224760843317545,Diferencial
1337943066868350460,Air conditioning,0.6235720256338813,Padrão
3157407,Hangers,0.5820330639918269,Padrão
777606987708614704,Hot water,0.6484164576948082,Padrão
1237870397561043293,Cleaning products,0.28715055261447014,Diferencial
1200749225590277355,Bed linens,0.604857434754342,Padrão
958675344664840067,Ethernet connection,0.1118696015603232,Diferencial
1487001964530511675,Cleaning products,0.28715055261447014,Diferencial
12857848,Clothing storage: closet,0.04005293953747562,Nicho
1476742262530852195,Free dryer – In unit,0.04225875359895979,Nicho
633522113979126760,Dishes and silverware,0.6192068357016811,Padrão
1317566621720497852,Conditioner,0.08196340670567474,Nicho
42334832,Building staff,0.11693136435404476,Diferencial
1265368698430524785,Hot water,0.6484164576948082,Padrão
870378459680509582,Coffee maker: drip coffee maker,0.11864957741246401,Diferencial
820031014222995647,Refrigerator,0.470349215194576,Padrão
18793622,Stove,0.27823441998699733,Diferencial
1332095596461590867,Ethernet connection,0.1118696015603232,Diferencial
582675037008446541,Drying rack for clothing,0.343758707160769,Padrão
669038889452393127,Iron,0.5853301755363611,Padrão
33722248,Kitchen,0.9053589672146373,Essencial
1313383273152708104,TV,0.6239203120646419,Padrão
31495624,Shared patio or balcony,0.025030184823999258,Nicho
1385739617855730964,Hair dryer,0.442788148973716,Padrão
41446370,BBQ grill,0.11121946688956998,Diferencial
53970381,Elevator,0.4857434754341971,Padrão
1409452516815873397,Hot water,0.6484164576948082,Padrão
1323905198897464975,Room-darkening shades,0.4336862635831708,Padrão
1322404888846521968,Hot water,0.6484164576948082,Padrão
1166565961194837295,Hangers,0.5820330639918269,Padrão
167031,Iron,0.5853301755363611,Padrão
41120465,Kitchen,0.9053589672146373,Essencial
1170466584262258476,Oven,0.2764001114516578,Diferencial
1014103690497294029,Pets allowed,0.2483050060369648,Diferencial
916038294433375120,Refrigerator,0.470349215194576,Padrão
1318145552134030797,Dishes and silverware,0.6192068357016811,Padrão
1062840382836880079,Refrigerator,0.470349215194576,Padrão
1458085471012657103,Free dryer – In unit,0.04225875359895979,Nicho
1400181703985739228,Cooking basics,0.5625290238692301,Padrão
1043692807181439634,Room-darkening shades,0.4336862635831708,Padrão
1497204101309884309,TV,0.6239203120646419,Padrão
13398341,Hair dryer,0.442788148973716,Padrão
828215261117368584,Dishes and silverware,0.6192068357016811,Padrão
18346333,Building staff,0.11693136435404476,Diferencial
2049221,Pets allowed,0.2483050060369648,Diferencial
12307393,Iron,0.5853301755363611,Padrão
1497441121657015016,Hangers,0.5820330639918269,Padrão
1310979976433449528,Exterior security cameras on property,0.25622271756292375,Diferencial
1465261701721360374,Shower gel,0.05461131234327111,Nicho
652875100438105191,Freezer,0.22167270363146652,Diferencial
1234352888482869187,Pets allowed,0.2483050060369648,Diferencial
782002492972417438,Laundromat nearby,0.26903965821491593,Diferencial
1966526,Freezer,0.22167270363146652,Diferencial
1493483443735372952,Wifi,0.9043141079223553,Essencial
854877746063702155,Clothing storage: wardrobe,0.16789727872202098,Diferencial
1497080280903915180,Beach access,0.2508126683384415,Diferencial
842649078846517496,Refrigerator,0.470349215194576,Padrão
1044180995420383968,Washer,0.43631002136156777,Padrão
839098316219823624,Laundromat nearby,0.26903965821491593,Diferencial
933413319674002809,Refrigerator,0.470349215194576,Padrão
1470306440362452271,Keypad,0.09243521872387851,Nicho
1221990246273782966,Wifi,0.9043141079223553,Essencial
1317386477813419974,Dedicated workspace,0.4535385901365283,Padrão
1038423414128389932,Luggage dropoff allowed,0.18960713290610198,Diferencial
1199418668293159731,Air conditioning,0.6235720256338813,Padrão
1166086399134280590,Kitchen,0.9053589672146373,Essencial
1421037818938105282,Lockbox,0.054355902294046625,Nicho
52675668,Portable fans,0.1580988204699545,Diferencial
1268072861620131629,Kitchen,0.9053589672146373,Essencial
1365294183986926519,Body soap,0.25013931457230426,Diferencial
3056687,Oven,0.2764001114516578,Diferencial
52263234,Air conditioning,0.6235720256338813,Padrão
4233611,Hangers,0.5820330639918269,Padrão
1045646995159386882,Lake access,0.03566453050989134,Nicho
7563665,Bed linens,0.604857434754342,Padrão
13203831,Free parking on premises,0.2803009194761772,Diferencial
1283515171733168176,Dishes and silverware,0.6192068357016811,Padrão
21777996,Portable fans,0.1580988204699545,Diferencial
1194094134796301318,Washer – In unit,0.005038543698337513,Nicho
1501481023768018844,Dining table,0.3656543141079224,Padrão
781292529923757634,Pool view,0.01943438283644469,Nicho
30575067,Books and reading material,0.10555400761586328,Diferencial
1071274125477885593,Clothing storage: wardrobe,0.16789727872202098,Diferencial
46368638,Luggage dropoff allowed,0.18960713290610198,Diferencial
1336322173317268504,Refrigerator,0.470349215194576,Padrão
1358085387964475931,Self check-in,0.35436983375127706,Padrão
12190414,Indoor fireplace,0.004667038172192811,Nicho
759312658641322631,Dishes and silverware,0.6192068357016811,Padrão
675105932892162765,Outdoor furniture,0.08117395746261725,Nicho
810199090663741408,Hair dryer,0.442788148973716,Padrão
53021854,Kitchen,0.9053589672146373,Essencial
30882039,Essentials,0.5129794743196805,Padrão
9993627,Dedicated workspace,0.4535385901365283,Padrão
52947357,Mosquito net,0.01592829943345407,Nicho
17181141,Outdoor dining area,0.11412185381257546,Diferencial
1299973331469394226,Dedicated workspace,0.4535385901365283,Padrão
1285785837099710235,Air conditioning,0.6235720256338813,Padrão
856351,Essentials,0.5129794743196805,Padrão
30923464,Kitchen,0.9053589672146373,Essencial
28640028,Coffee maker,0.27974366118696015,Diferencial
1030647709987156913,Lockbox,0.054355902294046625,Nicho
54304688,Body soap,0.25013931457230426,Diferencial
40551862,Wifi,0.9043141079223553,Essencial
1310296976731679254,Mini fridge,0.10636667595430482,Diferencial
816738790257616632,Beach access,0.2508126683384415,Diferencial
1414497086453652774,Lockbox,0.054355902294046625,Nicho
668799538069278830,Body soap,0.25013931457230426,Diferencial
847893965937938596,Washer,0.43631002136156777,Padrão
1091346406552107837,Drying rack for clothing,0.343758707160769,Padrão
948486059210073296,Pool,0.1463963963963964,Diferencial
53645290,Laundromat nearby,0.26903965821491593,Diferencial
815294880133995900,Cleaning products,0.28715055261447014,Diferencial
1481391592012732289,Outdoor shower,0.13555307885204793,Diferencial
1336268233950191609,Heating,0.053659329432525306,Nicho
1482649604488892200,Laundromat nearby,0.26903965821491593,Diferencial
1074858208701681816,Refrigerator,0.470349215194576,Padrão
1449935967483361926,Elevator,0.4857434754341971,Padrão
1358752154103577254,Hangers,0.5820330639918269,Padrão
46000200,Air conditioning,0.6235720256338813,Padrão
2712999,Refrigerator,0.470349215194576,Padrão
1145562031403769344,42 inch HDTV with standard cable,0.0020432803937958577,Nicho
994095330826385733,Dishes and silverware,0.6192068357016811,Padrão
1055709785156052460,Shower gel,0.05461131234327111,Nicho
1440583336462501519,Self check-in,0.35436983375127706,Padrão
1147032619095748924,Essentials,0.5129794743196805,Padrão
1318873303317456525,Hot water,0.6484164576948082,Padrão
1343717437792056472,Wifi,0.9043141079223553,Essencial
10733116,Cooking basics,0.5625290238692301,Padrão
789046987008088736,Pocket wifi,0.018296647162626543,Nicho
34152734,Drying rack for clothing,0.343758707160769,Padrão
1086175003200966489,Hangers,0.5820330639918269,Padrão
52827317,Bed linens,0.604857434754342,Padrão
1013762130232620405,Baking sheet,0.14149716727036316,Diferencial
1327001144988209322,Freezer,0.22167270363146652,Diferencial
1033468422189894066,Essentials,0.5129794743196805,Padrão
1434893895600809517,Wifi,0.9043141079223553,Essencial
1293714358013125920,Ceiling fan,0.21814340113309186,Diferencial
847109664362715009,Beach access,0.2508126683384415,Diferencial
1399272871998563910,Self check-in,0.35436983375127706,Padrão
1337135476191471231,Hot tub,0.03917061391288196,Nicho
1426055,Wine glasses,0.3089997213708554,Padrão
12871829,Iron,0.5853301755363611,Padrão
696350332547473482,Hot water,0.6484164576948082,Padrão
1057611667505779458,Pets allowed,0.2483050060369648,Diferencial
1269429916773601089,Blender,0.3396489272777933,Padrão
944199663848923132,Clothing storage: wardrobe,0.16789727872202098,Diferencial
53144373,Freezer,0.22167270363146652,Diferencial
811698222767428495,Extra pillows and blankets,0.3539518900343643,Padrão
1328826644839750062,Hot water,0.6484164576948082,Padrão
1455010576423083976,Wine glasses,0.3089997213708554,Padrão
871629042092357008,AC - split type ductless system,0.13107179344292746,Diferencial
1199297267932154897,Drying rack for clothing,0.343758707160769,Padrão
859524294193214988,Shared beach access,0.10536825485279093,Diferencial
53588636,Self check-in,0.35436983375127706,Padrão
1348786155157197297,Iron,0.5853301755363611,Padrão
1203026819673357116,Exterior security cameras on property,0.25622271756292375,Diferencial
1432849624880552555,TV,0.6239203120646419,Padrão
1311158681168848185,Ceiling fan,0.21814340113309186,Diferencial
46486243,Washer,0.43631002136156777,Padrão
42603240,Washer,0.43631002136156777,Padrão
834873992141929353,Air conditioning,0.6235720256338813,Padrão
1217354831979109329,Single oven,0.03290145815919012,Nicho
1235667548061512184,Room-darkening shades,0.4336862635831708,Padrão
1309462212631233878,Refrigerator,0.470349215194576,Padrão
1324008094914830988,Outdoor shower,0.13555307885204793,Diferencial
686077366182268330,Wifi,0.9043141079223553,Essencial
1050604592912820183,Crib,0.030091947617720813,Nicho
1389166229709666256,Self check-in,0.35436983375127706,Padrão
1211818420830517125,Host greets you,0.19362403640754156,Diferencial
1305755850114998166,Washer,0.43631002136156777,Padrão
28629713,Kitchen,0.9053589672146373,Essencial
14230184,Shampoo,0.1610708646791121,Diferencial
1022381019224371384,Dishes and silverware,0.6192068357016811,Padrão
1364013494843735032,Refrigerator,0.470349215194576,Padrão
54142423,Exterior security cameras on property,0.25622271756292375,Diferencial
10810351,Dishes and silverware,0.6192068357016811,Padrão
1439901084660324529,Pets allowed,0.2483050060369648,Diferencial
1383351194292971211,Air conditioning,0.6235720256338813,Padrão
52876201,Wifi,0.9043141079223553,Essencial
944302188826599841,Outdoor furniture,0.08117395746261725,Nicho
1085629507908221179,Shared gym in building,0.04265347822048853,Nicho
1355792731374847231,Blender,0.3396489272777933,Padrão
1162390681558719777,Cleaning products,0.28715055261447014,Diferencial
1327587632331523269,Blender,0.3396489272777933,Padrão
11928722,Kayak,0.0011145165784341043,Nicho
16632248,Portable fans,0.1580988204699545,Diferencial
1457082646427876489,Elevator,0.4857434754341971,Padrão
39295657,AC - split type ductless system,0.13107179344292746,Diferencial
23074798,Ceiling fan,0.21814340113309186,Diferencial
2343102,Outdoor kitchen,0.007569425095198291,Nicho
1026028628681014762,Iron,0.5853301755363611,Padrão
54033597,Hangers,0.5820330639918269,Padrão
21785116,"Shared indoor pool - available all year, open specific hours, infinity",0.00013931457230426304,Nicho
1165961267218554770,Free parking on premises,0.2803009194761772,Diferencial
1410496978202650723,Resort access,0.0071979195690535895,Nicho
32125765,Air conditioning,0.6235720256338813,Padrão
1131032571367884610,Dining table,0.3656543141079224,Padrão
4730113,Pantene conditioner,0.000859106529209622,Nicho
579502978350360099,Baking sheet,0.14149716727036316,Diferencial
1424662165383771814,Barbecue utensils,0.03944924305749048,Nicho
1347847351398453598,Conditioner,0.08196340670567474,Nicho
1019010232634229688,Split conditioner,4.643819076808767e-05,Nicho
1303711433182286277,Refrigerator,0.470349215194576,Padrão
1488470337106460482,Air conditioning,0.6235720256338813,Padrão
1439952799951407594,Stove,0.27823441998699733,Diferencial
664648704744088680,Extra pillows and blankets,0.3539518900343643,Padrão
1429285943037383615,Paid parking off premises,0.0713987183059348,Nicho
1099968689149957827,Dining table,0.3656543141079224,Padrão
21518497,Host greets you,0.19362403640754156,Diferencial
21254473,Private living room,0.0073836723321259404,Nicho
706051363696346675,Wine glasses,0.3089997213708554,Padrão
695095518857603105,Shared gym in building,0.04265347822048853,Nicho
1348851796913962363,Kitchen,0.9053589672146373,Essencial
1474756756095359241,Room-darkening shades,0.4336862635831708,Padrão
3425766,Cooking basics,0.5625290238692301,Padrão
1474724710120087485,Dedicated workspace,0.4535385901365283,Padrão
13525014,Courtyard view,0.02577319587628866,Nicho
22804720,Shared pool,0.032112008916132626,Nicho
810815737083785311,Hangers,0.5820330639918269,Padrão
1432265820918377424,"Shared indoor pool - available all year, open specific hours, infinity, rooftop",6.965728615213152e-05,Nicho
53723188,Elevator,0.4857434754341971,Padrão
20170697,Wine glasses,0.3089997213708554,Padrão
1067563444473913883,Dishes and silverware,0.6192068357016811,Padrão
694865097622293151,Crib - available upon request,0.009101885390545184,Nicho
588235675505978964,Hangers,0.5820330639918269,Padrão
1305295334655880805,Essentials,0.5129794743196805,Padrão
22336385,Dining table,0.3656543141079224,Padrão
1401023281300714712,Pets allowed,0.2483050060369648,Diferencial
1337076574887829521,Cooking basics,0.5625290238692301,Padrão
1015432418511296284,Washer,0.43631002136156777,Padrão
918121103176049705,Room-darkening shades,0.4336862635831708,Padrão
1445022385215465614,Crib,0.030091947617720813,Nicho
1248481316115577514,Hot water kettle,0.1421705210365004,Diferencial
36654008,Wifi,0.9043141079223553,Essencial
15072509,Clothing storage: wardrobe,0.16789727872202098,Diferencial
45862202,Pets allowed,0.2483050060369648,Diferencial
1281155747110953966,Hot water,0.6484164576948082,Padrão
1035045164181631399,Drying rack for clothing,0.343758707160769,Padrão
815385655516622993,Dedicated workspace,0.4535385901365283,Padrão
1420977321959863788,Long term stays allowed,0.32051639268134113,Padrão
1429838886060087394,Dining table,0.3656543141079224,Padrão
1037121943110372328,Refrigerator,0.470349215194576,Padrão
46900428,Refrigerator,0.470349215194576,Padrão
8596751,Heating,0.053659329432525306,Nicho
1016745510011649513,Smoke alarm,0.13288288288288289,Diferencial
1478601590675130612,Mini fridge,0.10636667595430482,Diferencial
1452320378868247066,Microwave,0.5320191325345964,Padrão
1056534896769630484,Room-darkening shades,0.4336862635831708,Padrão
811620988002164890,Clothing storage: walk-in closet and closet,0.001555679390730937,Nicho
670576704094588867,Exterior security cameras on property,0.25622271756292375,Diferencial
839044431492808430,Clothing storage: wardrobe,0.16789727872202098,Diferencial
41228557,Private entrance,0.15224760843317545,Diferencial
898066206978850036,Cleaning products,0.28715055261447014,Diferencial
1078107,Coffee maker,0.27974366118696015,Diferencial
1408191141707853966,Microwave,0.5320191325345964,Padrão
1071098746382472354,Coffee maker,0.27974366118696015,Diferencial
1050670576941883314,Free dryer – In unit,0.04225875359895979,Nicho
883205854191232857,Iron,0.5853301755363611,Padrão
1203088090550082009,Wifi,0.9043141079223553,Essencial
1010269766028541667,Hot water kettle,0.1421705210365004,Diferencial
10836792,"Exercise equipment: elliptical, free weights, stationary bike, treadmill",0.0010680783876660166,Nicho
924097909865067126,Paid street parking off premises,0.03879910838673725,Nicho
38039691,Toaster,0.20544255595801988,Diferencial
1371066567306701522,Dining table,0.3656543141079224,Padrão
1393564075359431329,Self check-in,0.35436983375127706,Padrão
1434803514402871678,Books and reading material,0.10555400761586328,Diferencial
1385658294427358202,Paid street parking off premises,0.03879910838673725,Nicho
38552319,Clothing storage: wardrobe,0.16789727872202098,Diferencial
32176158,Dedicated workspace,0.4535385901365283,Padrão
1016760106918170348,Ethernet connection,0.1118696015603232,Diferencial
28001933,TV with standard cable,0.08618928206557072,Nicho
1448041250409568963,Hot water,0.6484164576948082,Padrão
1356095475648161637,Paid parking on premises,0.07221138664437633,Nicho
19997017,Iron,0.5853301755363611,Padrão
44969693,Frigobar Philco Vintage 121 litros refrigerator,2.3219095384043836e-05,Nicho
48145566,Oven,0.2764001114516578,Diferencial
1239047503916521741,Dining table,0.3656543141079224,Padrão
1503152735941213324,TV,0.6239203120646419,Padrão
1129867062342724461,Beach access,0.2508126683384415,Diferencial
1056299324651819558,Clothing storage,0.20212222531810162,Diferencial
1088305960357509079,Hair dryer,0.442788148973716,Padrão
1083246192307740155,Blender,0.3396489272777933,Padrão
53474177,Oven,0.2764001114516578,Diferencial
1344637920382053020,Smart lock,0.09064734837930714,Nicho
16400636,Elevator,0.4857434754341971,Padrão
974033333564290043,Induction stove,0.006501346707532275,Nicho
1339909812506259396,Beach access,0.2508126683384415,Diferencial
1445120923070857978,Washer,0.43631002136156777,Padrão
659236897345881509,Elevator,0.4857434754341971,Padrão
1179571961778653565,Mosquito net,0.01592829943345407,Nicho
1060174391015574464,Pets allowed,0.2483050060369648,Diferencial
1236941155134819262,Drying rack for clothing,0.343758707160769,Padrão
53379730,Freezer,0.22167270363146652,Diferencial
3191383,Kitchen,0.9053589672146373,Essencial
13650455,Smoking allowed,0.19536546856134485,Diferencial
46747588,Ceiling fan,0.21814340113309186,Diferencial
1378261966364515714,TV,0.6239203120646419,Padrão
923885708042762624,Pets allowed,0.2483050060369648,Diferencial
1160395292960205121,Room-darkening shades,0.4336862635831708,Padrão
1353729662285914757,First aid kit,0.13604067985511284,Diferencial
47713831,BRASTEMP stainless steel oven,9.287638153617534e-05,Nicho
1415394542849866370,Iron,0.5853301755363611,Padrão
1249452491903851041,Dedicated workspace,0.4535385901365283,Padrão
1334828629493489094,Dining table,0.3656543141079224,Padrão
991965221978112672,Body soap,0.25013931457230426,Diferencial
1217994167524912192,Kitchen,0.9053589672146373,Essencial
1235707322769958263,Refrigerator,0.470349215194576,Padrão
1132021734559405588,Long term stays allowed,0.32051639268134113,Padrão
1508055878004180984,Beach view,0.06016067614005759,Nicho
946921465037465080,TV,0.6239203120646419,Padrão
1345285713425245200,Host greets you,0.19362403640754156,Diferencial
53254267,Dishes and silverware,0.6192068357016811,Padrão
41774330,Iron,0.5853301755363611,Padrão
768525482815930276,Baking sheet,0.14149716727036316,Diferencial
51159561,Toaster,0.20544255595801988,Diferencial
1463294062599207970,Dining table,0.3656543141079224,Padrão
53962292,Laundromat nearby,0.26903965821491593,Diferencial
607056662694630681,Iron,0.5853301755363611,Padrão
1290494327174813209,Host greets you,0.19362403640754156,Diferencial
1431184460251107461,Free street parking,0.174793350051082,Diferencial
52553872,TV with standard cable,0.08618928206557072,Nicho
974580497980290283,Bed linens,0.604857434754342,Padrão
1141336917036916214,Hangers,0.5820330639918269,Padrão
38524437,Free parking on premises,0.2803009194761772,Diferencial
1246369378698820803,Microwave,0.5320191325345964,Padrão
50465012,Long term stays allowed,0.32051639268134113,Padrão
968116550068983988,Freezer,0.22167270363146652,Diferencial
1406034146798358530,Pack ’n play/Travel crib,0.016787405962663694,Nicho
27286419,First aid kit,0.13604067985511284,Diferencial
1207413373795779942,Dishes and silverware,0.6192068357016811,Padrão
47312391,Baking sheet,0.14149716727036316,Diferencial
1026108301179726555,Smoking allowed,0.19536546856134485,Diferencial
8052927,Hot water kettle,0.1421705210365004,Diferencial
2766912,Window AC unit,0.0970325996099192,Nicho
682679811021206342,Iron,0.5853301755363611,Padrão
779549193887726316,Laundromat nearby,0.26903965821491593,Diferencial
1307436507251006800,Coffee,0.1769527259217981,Diferencial
987077422640769521,Conditioner,0.08196340670567474,Nicho
3637631,Blender,0.3396489272777933,Padrão
1315992518888935655,Iron,0.5853301755363611,Padrão
1031162327317995750,Body soap,0.25013931457230426,Diferencial
13293827,Free residential garage on premises – 1 space,0.012933036128912417,Nicho
11844660,Bed linens,0.604857434754342,Padrão
846116778215905225,Self check-in,0.35436983375127706,Padrão
35158382,Window AC unit,0.0970325996099192,Nicho
1374215096339775594,Coffee maker,0.27974366118696015,Diferencial
793571584319906981,Extra pillows and blankets,0.3539518900343643,Padrão
31164781,Paid parking lot off premises,0.056166991734002046,Nicho
45514446,Washer – In unit,0.005038543698337513,Nicho
661517312633340105,Building staff,0.11693136435404476,Diferencial
9092306,Conditioner,0.08196340670567474,Nicho
8441006,Free parking on premises,0.2803009194761772,Diferencial
1310390584057896398,Clothing storage,0.20212222531810162,Diferencial
10985535,Refrigerator,0.470349215194576,Padrão
1263861199878582520,Bed linens,0.604857434754342,Padrão
14854001,TV,0.6239203120646419,Padrão
1332778504559219873,Table corner guards,0.005711897464474784,Nicho
782100020332630441,Dishes and silverware,0.6192068357016811,Padrão
39127729,Hot water,0.6484164576948082,Padrão
39051657,Wifi,0.9043141079223553,Essencial
706333584313434144,Exterior security cameras on property,0.25622271756292375,Diferencial
13622708,Iron,0.5853301755363611,Padrão
4947124,Hot water,0.6484164576948082,Padrão
26157518,Pocket wifi,0.018296647162626543,Nicho
662299760092060164,Shared pool,0.032112008916132626,Nicho
576054467317024623,Bosch gas stove,0.00046438190768087673,Nicho
882541689249589066,Self check-in,0.35436983375127706,Padrão
1304998449696172052,Air conditioning,0.6235720256338813,Padrão
1247946723840330313,Sun loungers,0.045997027955790845,Nicho
52451370,Coffee,0.1769527259217981,Diferencial
1364779532628921764,Elevator,0.4857434754341971,Padrão
23033357,Building staff,0.11693136435404476,Diferencial
1170387542420393379,Ceiling fan,0.21814340113309186,Diferencial
1048681050850579909,Stove,0.27823441998699733,Diferencial
990006856288919905,Gas stove,0.06415436054611312,Nicho
790650366502722089,Host greets you,0.19362403640754156,Diferencial
1298450962946579908,Exterior security cameras on property,0.25622271756292375,Diferencial
1501675814627904556,Dishes and silverware,0.6192068357016811,Padrão
