host_id,host_name,host_since,host_is_superhost,host_response_rate,host_acceptance_rate,calculated_host_listings_count,host_response_rate_prop,host_acceptance_rate_prop,host_quality_score,host_quality_segment
26099880,Rafael,2015-01-14,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
497786809,Isabel,2023-01-24,Regular,100.0,67.0,1,1.0,0.67,0.835,Bom
495381288,Daniel,2023-01-10,Regular,,,2,,,,
43045655,Jose,2015-08-31,Superhost,100.0,73.0,1,1.0,0.73,0.865,Bom
100364266,Cora Louise,2016-10-19,Regular,100.0,95.0,1,1.0,0.95,0.975,Excelente
497558723,Juselia,2023-01-23,Regular,0.0,,1,0.0,,,
497567380,Maria,2023-01-23,Superhost,100.0,83.0,1,1.0,0.83,0.915,Excelente
494033176,Sonia,2023-01-03,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
76251882,Thiago,2016-06-06,Regular,,,1,,,,
497831982,Marineide,2023-01-24,Superhost,100.0,96.0,2,1.0,0.96,0.98,Excelente
495679953,Lucas,2023-01-12,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
497570594,Leonardo,2023-01-23,Superhost,100.0,86.0,1,1.0,0.86,0.9299999999999999,Excelente
5090368,Daniela,2013-02-14,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
487741422,Nuriana,2022-11-14,Regular,20.0,83.0,2,0.2,0.83,0.515,Crítico
90670484,Marcia,2016-08-18,Regular,100.0,,1,1.0,,,
470263635,Larissa,2022-07-18,Regular,90.0,31.0,6,0.9,0.31,0.605,Regular
50398196,Marcelo,2015-12-02,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
230829530,Leandro,2018-12-15,Regular,,46.0,2,,0.46,,
78807054,Milene,2016-06-20,Superhost,98.0,88.0,1,0.98,0.88,0.9299999999999999,Excelente
498351556,Bettina,2023-01-28,Regular,100.0,75.0,1,1.0,0.75,0.875,Bom
498348657,Clóviss,2023-01-28,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
193102582,Henri Marie Benoit,2018-06-02,Regular,100.0,88.0,2,1.0,0.88,0.94,Excelente
28069300,Alexandra Maria,2015-02-20,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
372497048,Igor,2020-10-19,Regular,9.0,0.0,1,0.09,0.0,0.045,Crítico
497948588,Márcia,2023-01-25,Regular,,100.0,1,,1.0,,
309238752,Audrey,2019-11-13,Superhost,100.0,77.0,2,1.0,0.77,0.885,Bom
10969474,Elisangela,2014-01-02,Superhost,80.0,83.0,4,0.8,0.83,0.815,Bom
25313158,Camila,2014-12-28,Regular,85.0,98.0,1,0.85,0.98,0.915,Excelente
357286814,Abigail,2020-07-19,Regular,20.0,100.0,1,0.2,1.0,0.6,Crítico
498402666,Tatiana Cristina,2023-01-28,Regular,100.0,96.0,2,1.0,0.96,0.98,Excelente
498408436,Bhreno,2023-01-28,Regular,0.0,7.0,2,0.0,0.07,0.035,Crítico
494160174,Brunno Gabriel,2023-01-03,Regular,100.0,60.0,8,1.0,0.6,0.8,Bom
101425537,Antonio Vitor,2016-10-26,Regular,,,1,,,,
185200773,Denise,2018-04-19,Superhost,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
118391321,Marcos,2017-02-27,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
39040408,Maria Luiza,2015-07-20,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
498064227,Maria Lucia,2023-01-26,Superhost,86.0,52.0,1,0.86,0.52,0.69,Regular
498071824,Carlo Rodrigo,2023-01-26,Regular,100.0,80.0,4,1.0,0.8,0.9,Bom
437530761,Caio Cesar,2021-12-26,Regular,,100.0,1,,1.0,,
131915295,Wander,2017-05-25,Regular,,,1,,,,
498425914,Andre,2023-01-28,Superhost,100.0,96.0,2,1.0,0.96,0.98,Excelente
587700,Tatiane,2011-05-14,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
181159457,Luciana,2018-03-28,Superhost,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
82856323,Deisemar,2016-07-10,Regular,40.0,33.0,1,0.4,0.33,0.365,Crítico
498420775,Isaac,2023-01-28,Regular,83.0,0.0,2,0.83,0.0,0.415,Crítico
6410023,Maria Magdalena,2013-05-15,Regular,,0.0,1,,0.0,,
334305008,Lea Deborah,2020-02-07,Superhost,100.0,90.0,1,1.0,0.9,0.95,Excelente
221449160,Igor,2018-10-18,Superhost,80.0,37.0,1,0.8,0.37,0.585,Crítico
486223120,Alaine,2022-11-03,Regular,,,1,,,,
39768327,Rafael,2015-07-27,Regular,20.0,0.0,1,0.2,0.0,0.1,Crítico
363298254,Lawrence,2020-08-19,Regular,100.0,8.0,1,1.0,0.08,0.54,Crítico
65451597,Renata,2016-04-02,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
434375332,Luciane,2021-12-02,Regular,,,1,,,,
64560237,Marcos,2016-03-26,Regular,,100.0,1,,1.0,,
50042202,Marisa Helena,2015-11-28,Regular,,100.0,1,,1.0,,
409116602,Monica,2021-06-25,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
21891888,Bianca,2014-09-28,Superhost,100.0,99.0,1,1.0,0.99,0.995,Excelente
498532303,Leda Maria,2023-01-29,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
33827179,Ana Carolina,2015-05-20,Regular,0.0,13.0,1,0.0,0.13,0.065,Crítico
496573917,José Ricardo,2023-01-17,Regular,,63.0,1,,0.63,,
66315822,Claus,2016-04-08,Regular,,,1,,,,
431656924,Carolina,2021-11-13,Regular,17.0,0.0,1,0.17,0.0,0.085,Crítico
159645093,Li,2017-11-21,Regular,,0.0,1,,0.0,,
67110839,Pablo,2016-04-13,Regular,50.0,0.0,1,0.5,0.0,0.25,Crítico
452758428,Hassan,2022-04-04,Regular,92.0,91.0,1,0.92,0.91,0.915,Excelente
497930013,Luiz Paulo,2023-01-25,Regular,25.0,25.0,1,0.25,0.25,0.25,Crítico
132716556,Lucas,2017-05-30,Superhost,100.0,80.0,7,1.0,0.8,0.9,Bom
386409932,Liane,2021-01-28,Superhost,100.0,98.0,1,1.0,0.98,0.99,Excelente
120216113,Jeferson,2017-03-11,Regular,100.0,40.0,1,1.0,0.4,0.7,Regular
432206308,Ludmila,2021-11-16,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
14038748,Renan,2014-04-08,Regular,,,1,,,,
314254134,Flavia,2019-12-03,Regular,71.0,83.0,1,0.71,0.83,0.77,Bom
472621832,Viviane,2022-07-31,Superhost,100.0,85.0,1,1.0,0.85,0.925,Excelente
225896273,Anna Carolina,2018-11-15,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
499044421,Paulo,2023-02-01,Regular,,,1,,,,
105494962,Ricardo,2016-11-28,Unknown,100.0,94.0,2,1.0,0.94,0.97,Excelente
306976469,Leonidas,2019-11-04,Regular,67.0,50.0,1,0.67,0.5,0.585,Crítico
71825269,Marcela,2016-05-13,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
190899521,Lara,2018-05-21,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
4261512,Barbara,2012-11-27,Regular,50.0,33.0,1,0.5,0.33,0.41500000000000004,Crítico
498713230,Sarah,2023-01-30,Superhost,100.0,44.0,1,1.0,0.44,0.72,Regular
29095909,Carolina,2015-03-10,Superhost,83.0,82.0,1,0.83,0.82,0.825,Bom
11166089,Tammy,2014-01-09,Regular,17.0,33.0,2,0.17,0.33,0.25,Crítico
7419152,Nathália,2013-07-11,Superhost,100.0,37.0,2,1.0,0.37,0.685,Regular
394703097,,,Regular,,,1,,,,
81107488,Anderson,2016-07-01,Regular,,,1,,,,
497941889,Raquel,2023-01-25,Superhost,85.0,86.0,1,0.85,0.86,0.855,Bom
17705326,Gerson,2014-07-06,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
429672995,Daniel,2021-10-30,Regular,77.0,26.0,1,0.77,0.26,0.515,Crítico
245676695,Bernardo,2019-02-26,Superhost,88.0,80.0,2,0.88,0.8,0.8400000000000001,Bom
41443826,Sergio,2015-08-14,Regular,100.0,100.0,2,1.0,1.0,1.0,Excelente
498765274,Camille,2023-01-30,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
100107419,Luis Felipe Da Silva,2016-10-17,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
82674630,Marina,2016-07-09,Superhost,,60.0,1,,0.6,,
478303730,Suirá,2022-09-05,Regular,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
238598925,Vinicius,2019-01-23,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
498771761,Ana Marli Videira,2023-01-30,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
498513577,Alexandre Martinelli,2023-01-29,Regular,100.0,85.0,3,1.0,0.85,0.925,Excelente
498778743,Célia,2023-01-30,Superhost,100.0,92.0,1,1.0,0.92,0.96,Excelente
5968543,Diogo,2013-04-17,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
439428642,Panmela,2022-01-07,Regular,,,1,,,,
54587588,Ana,2016-01-14,Regular,,,1,,,,
137333547,Marcelo,2017-06-27,Unknown,,100.0,1,,1.0,,
76592076,Elizabeth,2016-06-08,Regular,,50.0,2,,0.5,,
56896670,Guilherme,2016-01-31,Regular,,22.0,1,,0.22,,
491200857,Jackson,2022-12-12,Regular,0.0,50.0,1,0.0,0.5,0.25,Crítico
117810637,Sullamita,2017-02-23,Regular,100.0,21.0,1,1.0,0.21,0.605,Regular
464607907,Charles,2022-06-16,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
230846487,Juliane,2018-12-15,Regular,,83.0,1,,0.83,,
291749826,Catia,2019-09-04,Regular,,,1,,,,
231185225,Adriane,2018-12-17,Regular,100.0,67.0,1,1.0,0.67,0.835,Bom
305666291,Diego,2019-10-31,Regular,90.0,96.0,1,0.9,0.96,0.9299999999999999,Excelente
40603992,Bianca Stephenson,2015-08-05,Superhost,70.0,77.0,1,0.7,0.77,0.735,Regular
58899143,Rodrigo,2016-02-15,Regular,,60.0,1,,0.6,,
499132037,Raissa,2023-02-01,Regular,0.0,0.0,2,0.0,0.0,0.0,Crítico
233174104,Felipe,2018-12-29,Regular,,45.0,1,,0.45,,
85957778,Maria Fernanda,2016-07-25,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
499181696,Stephanie,2023-02-02,Regular,70.0,64.0,2,0.7,0.64,0.6699999999999999,Regular
231257327,Diogo,2018-12-18,Superhost,100.0,98.0,6,1.0,0.98,0.99,Excelente
304851628,Wemmerson,2019-10-27,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
1800108,Ana,2012-02-23,Regular,64.0,67.0,1,0.64,0.67,0.655,Regular
498940327,Bruna Leticia,2023-01-31,Regular,,0.0,1,,0.0,,
318014333,Andre,2019-12-16,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
30131905,Fabio,2015-03-28,Regular,100.0,45.0,1,1.0,0.45,0.725,Regular
498964742,Lucas,2023-01-31,Regular,94.0,89.0,1,0.94,0.89,0.915,Excelente
59122408,Ketlyn,2016-02-17,Superhost,100.0,97.0,2,1.0,0.97,0.985,Excelente
394152421,Mariana,2021-03-25,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
487393303,Andre,2022-11-12,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
110203876,Eliza,2017-01-06,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
135101053,Suelen,2017-06-14,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
229978479,Maria Janaina,2018-12-10,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
499554199,Vivian Esther,2023-02-04,Superhost,90.0,79.0,3,0.9,0.79,0.845,Bom
499561227,Carlos Sérgio,2023-02-04,Regular,10.0,0.0,3,0.1,0.0,0.05,Crítico
100821037,Ronaldo Cezar Coelho,2016-10-22,Superhost,100.0,94.0,2,1.0,0.94,0.97,Excelente
109514421,Tereza,2017-01-02,Regular,,67.0,1,,0.67,,
165031964,Catia Valeria,2017-12-30,Regular,,100.0,1,,1.0,,
499262178,Rita De Cassia,2023-02-02,Superhost,100.0,90.0,1,1.0,0.9,0.95,Excelente
499255096,Fabricio,2023-02-02,Regular,,20.0,2,,0.2,,
68141813,André,2016-04-20,Regular,,13.0,1,,0.13,,
470684276,Eduardo,2022-07-21,Regular,,,1,,,,
141050151,Luciano,2017-07-17,Superhost,100.0,93.0,1,1.0,0.93,0.9650000000000001,Excelente
499294294,Luciana Dos Santos,2023-02-02,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
6414250,Arianne,2013-05-15,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
15832707,Ivanir,2014-05-21,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
225031083,Gustavo,2018-11-09,Superhost,90.0,70.0,1,0.9,0.7,0.8,Bom
310280914,Lilian,2019-11-17,Superhost,100.0,94.0,1,1.0,0.94,0.97,Excelente
8262567,Fernando,2013-08-19,Superhost,100.0,90.0,1,1.0,0.9,0.95,Excelente
499641227,Leandro,2023-02-05,Regular,,,1,,,,
499630863,Roberto,2023-02-05,Regular,0.0,100.0,1,0.0,1.0,0.5,Crítico
380312493,Thamyrys,2020-12-15,Regular,,46.0,2,,0.46,,
73791443,Nara,2016-05-24,Superhost,100.0,94.0,2,1.0,0.94,0.97,Excelente
429085871,Debora,2021-10-26,Regular,,100.0,1,,1.0,,
499364757,Vinicius,2023-02-03,Superhost,100.0,96.0,2,1.0,0.96,0.98,Excelente
338569184,Matheus,2020-02-24,Regular,69.0,22.0,1,0.69,0.22,0.45499999999999996,Crítico
480469162,Gabriel,2022-09-21,Regular,100.0,53.0,1,1.0,0.53,0.765,Bom
175152083,Luis Antonio,2018-02-24,Superhost,100.0,68.0,1,1.0,0.68,0.8400000000000001,Bom
499674779,Cesar,2023-02-05,Regular,,,1,,,,
488909693,Flavia,2022-11-23,Regular,0.0,,1,0.0,,,
409844100,Fabio,2021-06-29,Superhost,100.0,74.0,1,1.0,0.74,0.87,Bom
269295823,Monica,2019-06-17,Regular,,100.0,1,,1.0,,
495998719,Jessica Felix,2023-01-14,Regular,,,1,,,,
110282348,Hélio,2017-01-07,Regular,67.0,0.0,2,0.67,0.0,0.335,Crítico
14581954,Mario Oswaldo,2014-04-22,Regular,100.0,53.0,1,1.0,0.53,0.765,Bom
499400404,Magnolia,2023-02-03,Regular,50.0,44.0,1,0.5,0.44,0.47,Crítico
78930830,Carolina,2016-06-20,Regular,,,1,,,,
485027139,André,2022-10-25,Regular,,,1,,,,
499414063,Paulo,2023-02-03,Regular,56.0,39.0,1,0.56,0.39,0.47500000000000003,Crítico
94958551,Pedro,2016-09-13,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
86806306,Rogério,2016-07-30,Superhost,100.0,84.0,4,1.0,0.84,0.9199999999999999,Excelente
488022067,Jéssica,2022-11-16,Regular,10.0,0.0,1,0.1,0.0,0.05,Crítico
108591740,Luana,2016-12-26,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
429145434,Augusto,2021-10-26,Regular,,50.0,1,,0.5,,
386403618,Victoria,2021-01-28,Regular,100.0,79.0,1,1.0,0.79,0.895,Bom
489142453,Juliano,2022-11-25,Regular,86.0,82.0,1,0.86,0.82,0.84,Bom
160922686,Sandra,2017-12-01,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
499744191,Ricardo,2023-02-05,Regular,,,1,,,,
102148287,Eric,2016-11-01,Regular,100.0,,1,1.0,,,
499752645,Eduardo,2023-02-05,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
499760679,Roberto Carlos Martins,2023-02-05,Regular,60.0,55.0,1,0.6,0.55,0.575,Crítico
499488006,Fernando,2023-02-04,Regular,,,1,,,,
335013775,Bruno,2020-02-10,Superhost,90.0,91.0,1,0.9,0.91,0.905,Excelente
485546588,Marcielli,2022-10-29,Regular,,0.0,1,,0.0,,
42418642,Denise,2015-08-24,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
18584745,Mariana,2014-07-21,Regular,17.0,17.0,1,0.17,0.17,0.17,Crítico
499820661,Tainá,2023-02-06,Superhost,100.0,60.0,1,1.0,0.6,0.8,Bom
193108779,Marcos,2018-06-02,Regular,,,1,,,,
499531584,Sindia,2023-02-04,Regular,0.0,0.0,2,0.0,0.0,0.0,Crítico
104223594,Antonio,2016-11-18,Regular,,75.0,1,,0.75,,
265496854,Letícia,2019-05-31,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
54789542,Débora Raquel,2016-01-15,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
499542077,Andréa,2023-02-04,Regular,,0.0,1,,0.0,,
76111730,Lucio Flavio,2016-06-06,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
420101621,Soraya,2021-08-25,Regular,,33.0,1,,0.33,,
12861035,M2,2014-03-06,Superhost,100.0,92.0,1,1.0,0.92,0.96,Excelente
8269878,Jack Bezhad,2013-08-20,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
47960256,Raquel,2015-11-02,Regular,100.0,69.0,4,1.0,0.69,0.845,Bom
269049643,Daniela,2019-06-16,Regular,100.0,89.0,1,1.0,0.89,0.9450000000000001,Excelente
184603261,Sam,2018-04-16,Regular,0.0,50.0,1,0.0,0.5,0.25,Crítico
74718214,Jussara,2016-05-30,Regular,50.0,0.0,1,0.5,0.0,0.25,Crítico
7849525,Laura,2013-07-31,Regular,95.0,100.0,1,0.95,1.0,0.975,Excelente
402252963,Matheus,2021-05-18,Regular,,0.0,1,,0.0,,
4371145,Carolina,2012-12-10,Superhost,100.0,98.0,6,1.0,0.98,0.99,Excelente
499877705,Marlane,2023-02-06,Unknown,100.0,71.0,2,1.0,0.71,0.855,Bom
499871346,Valmery,2023-02-06,Superhost,100.0,100.0,2,1.0,1.0,1.0,Excelente
499890377,Pedro,2023-02-06,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
167865871,Fabiano,2018-01-15,Regular,,0.0,1,,0.0,,
499896001,Amaralina,2023-02-06,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
16303803,Fabiana,2014-06-02,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
499898185,Mani,2023-02-06,Regular,,100.0,1,,1.0,,
152994,Léa,2010-06-26,Regular,0.0,14.0,1,0.0,0.14,0.07,Crítico
489641490,Lucas,2022-11-29,Regular,98.0,62.0,11,0.98,0.62,0.8,Bom
506927751,Iolanda,2023-03-24,Regular,,80.0,2,,0.8,,
503131773,Mabel,2023-02-27,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
116880513,Claudio Alberto,2017-02-17,Regular,,100.0,1,,1.0,,
499902338,Lorrana,2023-02-06,Regular,,,1,,,,
499901740,Virginia Victório,2023-02-06,Regular,,,1,,,,
106310097,Ildefonso,2016-12-05,Superhost,100.0,84.0,1,1.0,0.84,0.9199999999999999,Excelente
504393631,Daniel,2023-03-07,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
30605214,Cecilia,2015-04-04,Superhost,100.0,97.0,1,1.0,0.97,0.985,Excelente
344653354,Alan,2020-04-25,Regular,50.0,100.0,1,0.5,1.0,0.75,Regular
466933293,Joel Espindola Da,2022-06-30,Regular,,33.0,1,,0.33,,
437299567,Raquel,2021-12-24,Regular,86.0,83.0,4,0.86,0.83,0.845,Bom
34740970,Alexandre,2015-06-01,Superhost,100.0,85.0,1,1.0,0.85,0.925,Excelente
98040033,Patricia,2016-10-04,Unknown,100.0,99.0,18,1.0,0.99,0.995,Excelente
444673312,Bernardo,2022-02-11,Superhost,100.0,62.0,1,1.0,0.62,0.81,Bom
8166327,Yoana,2013-08-14,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
508033526,Claudio,2023-04-01,Regular,100.0,94.0,1,1.0,0.94,0.97,Excelente
451809823,Shirley,2022-03-29,Regular,0.0,36.0,3,0.0,0.36,0.18,Crítico
370124074,Pedro Henrique,2020-10-01,Regular,100.0,99.0,3,1.0,0.99,0.995,Excelente
82369591,Katia,2016-07-07,Regular,100.0,72.0,1,1.0,0.72,0.86,Bom
507301762,Gilson,2023-03-27,Superhost,94.0,100.0,2,0.94,1.0,0.97,Excelente
420089182,Maria De Fatima,2021-08-25,Superhost,100.0,82.0,2,1.0,0.82,0.9099999999999999,Excelente
64875165,Carla,2016-03-29,Superhost,67.0,70.0,1,0.67,0.7,0.685,Regular
507358005,Conceição Rodrigues,2023-03-27,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
36039565,Jose Rodrigo,2015-06-17,Superhost,90.0,91.0,1,0.9,0.91,0.905,Excelente
203015605,Cíntia,2018-07-17,Superhost,100.0,99.0,2,1.0,0.99,0.995,Excelente
499795950,Olga,2023-02-06,Superhost,100.0,81.0,6,1.0,0.81,0.905,Excelente
389379436,Beatriz,2021-02-20,Regular,100.0,86.0,5,1.0,0.86,0.9299999999999999,Excelente
165797991,Idenir,2018-01-04,Superhost,,73.0,1,,0.73,,
14375877,Carolina,2014-04-16,Regular,50.0,50.0,1,0.5,0.5,0.5,Crítico
472750862,Taiza,2022-08-01,Superhost,100.0,99.0,2,1.0,0.99,0.995,Excelente
36704094,Julio,2015-06-25,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
508280939,Alda Regina,2023-04-02,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
349010758,Marco,2020-06-07,Regular,0.0,50.0,1,0.0,0.5,0.25,Crítico
502286678,Fernanda,2023-02-22,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
284831228,Ana Paula,2019-08-11,Superhost,100.0,98.0,4,1.0,0.98,0.99,Excelente
16067336,Ana,2014-05-27,Superhost,100.0,79.0,1,1.0,0.79,0.895,Bom
372840598,Nayla,2020-10-21,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
508335461,Geraldo Nazareno,2023-04-03,Superhost,100.0,92.0,1,1.0,0.92,0.96,Excelente
470607398,Allan,2022-07-20,Superhost,96.0,100.0,3,0.96,1.0,0.98,Excelente
264086277,Maria Elisabete Goncalves,2019-05-25,Superhost,80.0,92.0,2,0.8,0.92,0.8600000000000001,Bom
424352449,Saint Clair,2021-09-23,Regular,,100.0,1,,1.0,,
508346877,Marta,2023-04-03,Regular,100.0,60.0,4,1.0,0.6,0.8,Bom
508362253,Tania Maria,2023-04-03,Regular,0.0,60.0,1,0.0,0.6,0.3,Crítico
508360282,Marize,2023-04-03,Superhost,100.0,0.0,1,1.0,0.0,0.5,Crítico
24768691,Mounir Philippe,2014-12-12,Superhost,88.0,92.0,2,0.88,0.92,0.9,Bom
508371460,Hugo,2023-04-03,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
123213268,Claudia,2017-03-29,Regular,100.0,80.0,1,1.0,0.8,0.9,Bom
413948545,Gabriela,2021-07-19,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
77242938,Sofia,2016-06-12,Regular,,,1,,,,
421314381,Bruno,2021-09-02,Regular,,0.0,1,,0.0,,
507642351,Jomar Martinelly,2023-03-29,Regular,,,3,,,,
472729476,Joana,2022-08-01,Regular,75.0,80.0,1,0.75,0.8,0.775,Bom
448895160,Andre,2022-03-10,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
111312534,Junior,2017-01-13,Regular,100.0,75.0,2,1.0,0.75,0.875,Bom
252142886,Elane,2019-03-30,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
1855150,Nanda,2012-03-04,Superhost,100.0,96.0,1,1.0,0.96,0.98,Excelente
83620520,Luis Felipe,2016-07-13,Unknown,100.0,99.0,2,1.0,0.99,0.995,Excelente
107030355,Heloisa Helena,2016-12-12,Regular,100.0,71.0,1,1.0,0.71,0.855,Bom
507685091,Jean-Luc,2023-03-29,Regular,75.0,100.0,1,0.75,1.0,0.875,Bom
48445180,Renata,2015-11-08,Superhost,100.0,92.0,2,1.0,0.92,0.96,Excelente
371559438,Gabriel Alan,2020-10-11,Regular,100.0,98.0,4,1.0,0.98,0.99,Excelente
414914119,Matheus,2021-07-24,Regular,0.0,0.0,2,0.0,0.0,0.0,Crítico
186154720,Cauê,2018-04-24,Superhost,,100.0,2,,1.0,,
475616369,Mauro Kahn,2022-08-18,Regular,100.0,39.0,2,1.0,0.39,0.6950000000000001,Regular
332024878,Aline Cristina Da,2020-01-30,Regular,,0.0,1,,0.0,,
170893560,Espaço Lumy,2018-01-31,Regular,100.0,100.0,4,1.0,1.0,1.0,Excelente
491673649,Claudia,2022-12-16,Regular,100.0,96.0,2,1.0,0.96,0.98,Excelente
249000483,Alan,2019-03-15,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
502461600,Taize,2023-02-23,Regular,100.0,17.0,2,1.0,0.17,0.585,Crítico
39214053,Romulo,2015-07-22,Superhost,50.0,88.0,1,0.5,0.88,0.69,Regular
498719684,Luana,2023-01-30,Superhost,100.0,91.0,1,1.0,0.91,0.9550000000000001,Excelente
14926427,Carolina,2014-04-30,Superhost,100.0,69.0,1,1.0,0.69,0.845,Bom
508562919,Angela Maria,2023-04-04,Superhost,90.0,91.0,1,0.9,0.91,0.905,Excelente
415616900,Anderson,2021-07-28,Regular,99.0,69.0,7,0.99,0.69,0.84,Bom
481809877,Soraya,2022-10-01,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
8909378,Clarissa,2013-09-18,Superhost,100.0,79.0,1,1.0,0.79,0.895,Bom
507859393,Tulio,2023-03-30,Regular,,67.0,1,,0.67,,
469161033,Igor,2022-07-12,Regular,,100.0,1,,1.0,,
239582800,Camila,2019-01-28,Regular,,,1,,,,
506842040,Márcio,2023-03-24,Superhost,100.0,99.0,4,1.0,0.99,0.995,Excelente
130455104,Cláudia,2017-05-15,Regular,57.0,13.0,1,0.57,0.13,0.35,Crítico
436533421,Luiza,2021-12-18,Regular,,69.0,1,,0.69,,
230081846,Andréia,2018-12-10,Regular,100.0,54.0,1,1.0,0.54,0.77,Bom
36468388,Camila,2015-06-22,Regular,0.0,20.0,1,0.0,0.2,0.1,Crítico
478073332,Marcelle,2022-09-04,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
496975772,Leonardo,2023-01-19,Regular,10.0,0.0,1,0.1,0.0,0.05,Crítico
414843041,Marcelo,2021-07-24,Superhost,100.0,98.0,1,1.0,0.98,0.99,Excelente
61068651,Vinicius Aparecido,2016-03-01,Superhost,100.0,81.0,1,1.0,0.81,0.905,Excelente
434772923,Mônica,2021-12-05,Regular,100.0,100.0,1,1.0,1.0,1.0,Excelente
10742317,Paula,2013-12-21,Regular,100.0,77.0,4,1.0,0.77,0.885,Bom
508818936,Michel,2023-04-06,Regular,100.0,58.0,1,1.0,0.58,0.79,Bom
398674687,Taisa E Vitor,2021-04-26,Regular,0.0,0.0,6,0.0,0.0,0.0,Crítico
167084602,Jorgito,2018-01-10,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
478147242,Marcos,2022-09-04,Regular,,,1,,,,
71451573,Thiago,2016-05-11,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
425211363,Matheus,2021-09-29,Regular,,,1,,,,
17265687,Alexandre,2014-06-25,Superhost,89.0,62.0,2,0.89,0.62,0.755,Bom
38259929,Cristina,2015-07-12,Regular,0.0,0.0,1,0.0,0.0,0.0,Crítico
364152661,Pamela,2020-08-24,Unknown,,,1,,,,
26002812,Igor,2015-01-12,Superhost,100.0,100.0,1,1.0,1.0,1.0,Excelente
705343,Oleksandr,2011-06-15,Superhost,100.0,94.0,4,1.0,0.94,0.97,Excelente
